customer_id,signup_date,billing_date,plan,region,payment_success,discount,revenue
C01201,2024-09-22,2024-12-21,Basic,Lagos,1,0,5000
C01202,2024-01-31,2024-01-31,Basic,Port Harcourt,1,0,5000
C01202,2024-01-31,2024-03-01,Basic,Port Harcourt,1,0,5000
C01202,2024-01-31,2024-03-31,Basic,Port Harcourt,1,0,5000
C01202,2024-01-31,2024-04-30,Basic,Port Harcourt,1,0,5000
C01202,2024-01-31,2024-05-30,Basic,Port Harcourt,1,0,5000
C01202,2024-01-31,2024-06-29,Basic,Port Harcourt,1,0,5000
C01202,2024-01-31,2024-07-29,Basic,Port Harcourt,1,0,5000
C01202,2024-01-31,2024-08-28,Basic,Port Harcourt,1,500,4500
C01202,2024-01-31,2024-09-27,Basic,Port Harcourt,0,0,0
C01203,2024-01-27,2024-01-27,Basic,Abuja,1,0,5000
C01203,2024-01-27,2024-02-26,Basic,Abuja,1,0,5000
C01203,2024-01-27,2024-03-27,Basic,Abuja,1,0,5000
C01203,2024-01-27,2024-04-26,Basic,Abuja,1,1000,4000
C01203,2024-01-27,2024-05-26,Basic,Abuja,1,0,5000
C01203,2024-01-27,2024-06-25,Basic,Abuja,0,500,0
C01204,2024-10-14,2024-10-14,Basic,Lagos,1,500,4500
C01204,2024-10-14,2024-11-13,Basic,Lagos,1,500,4500
C01204,2024-10-14,2024-12-13,Basic,Lagos,1,500,4500
C01205,2024-05-15,2024-05-15,Basic,Kano,1,1000,4000
C01205,2024-05-15,2024-06-14,Basic,Kano,1,0,5000
C01205,2024-05-15,2024-07-14,Basic,Kano,1,1000,4000
C01205,2024-05-15,2024-08-13,Basic,Kano,1,0,5000
C01205,2024-05-15,2024-09-12,Basic,Kano,1,0,5000
C01205,2024-05-15,2024-10-12,Basic,Kano,1,0,5000
C01205,2024-05-15,2024-11-11,Basic,Kano,1,0,5000
C01205,2024-05-15,2024-12-11,Basic,Kano,0,500,0
C01206,2024-01-25,2024-01-25,Standard,Port Harcourt,1,1000,7000
C01206,2024-01-25,2024-02-24,Standard,Port Harcourt,1,0,8000
C01206,2024-01-25,2024-03-25,Standard,Port Harcourt,1,0,8000
C01206,2024-01-25,2024-04-24,Standard,Port Harcourt,1,1000,7000
C01206,2024-01-25,2024-05-24,Standard,Port Harcourt,1,0,8000
C01206,2024-01-25,2024-06-23,Standard,Port Harcourt,1,1000,7000
C01206,2024-01-25,2024-07-23,Standard,Port Harcourt,1,0,8000
C01206,2024-01-25,2024-08-22,Standard,Port Harcourt,1,500,7500
C01206,2024-01-25,2024-09-21,Standard,Port Harcourt,1,0,8000
C01206,2024-01-25,2024-10-21,Standard,Port Harcourt,1,0,8000
C01206,2024-01-25,2024-11-20,Standard,Port Harcourt,1,500,7500
C01206,2024-01-25,2024-12-20,Standard,Port Harcourt,0,0,0
C01207,2024-05-13,2024-05-13,Standard,Kano,1,1000,7000
C01207,2024-05-13,2024-06-12,Standard,Kano,1,0,8000
C01207,2024-05-13,2024-07-12,Standard,Kano,1,0,8000
C01207,2024-05-13,2024-08-11,Standard,Kano,1,0,8000
C01207,2024-05-13,2024-09-10,Standard,Kano,1,1000,7000
C01207,2024-05-13,2024-10-10,Standard,Kano,1,1000,7000
C01207,2024-05-13,2024-11-09,Standard,Kano,1,500,7500
C01207,2024-05-13,2024-12-09,Standard,Kano,1,0,8000
C01208,2024-06-19,2024-06-19,Standard,Abuja,1,0,8000
C01208,2024-06-19,2024-07-19,Standard,Abuja,1,1000,7000
C01208,2024-06-19,2024-08-18,Standard,Abuja,1,500,7500
C01208,2024-06-19,2024-09-17,Standard,Abuja,1,500,7500
C01208,2024-06-19,2024-10-17,Standard,Abuja,1,500,7500
C01208,2024-06-19,2024-11-16,Standard,Abuja,1,500,7500
C01208,2024-06-19,2024-12-16,Standard,Abuja,1,0,8000
C01209,2024-05-08,2024-05-08,Standard,Port Harcourt,1,0,8000
C01209,2024-05-08,2024-06-07,Standard,Port Harcourt,1,500,7500
C01209,2024-05-08,2024-07-07,Standard,Port Harcourt,0,0,0
C01209,2024-05-08,2024-08-06,Standard,Port Harcourt,1,0,8000
C01209,2024-05-08,2024-09-05,Standard,Port Harcourt,0,0,0
C01209,2024-05-08,2024-10-05,Standard,Port Harcourt,0,0,0
C01209,2024-05-08,2024-11-04,Standard,Port Harcourt,1,0,8000
C01209,2024-05-08,2024-12-04,Standard,Port Harcourt,1,0,8000
C01210,2024-07-07,2024-07-07,Basic,Lagos,1,2000,3000
C01210,2024-07-07,2024-08-06,Basic,Lagos,0,0,0
C01211,2024-07-27,2024-07-27,Basic,Lagos,1,0,5000
C01211,2024-07-27,2024-08-26,Basic,Lagos,0,1000,0
C01212,2024-01-02,2024-01-02,Premium,Abuja,1,0,12000
C01212,2024-01-02,2024-02-01,Premium,Abuja,0,500,0
C01212,2024-01-02,2024-03-02,Premium,Abuja,1,0,12000
C01212,2024-01-02,2024-04-01,Premium,Abuja,1,500,11500
C01212,2024-01-02,2024-05-01,Premium,Abuja,1,0,12000
C01212,2024-01-02,2024-05-31,Premium,Abuja,1,0,12000
C01212,2024-01-02,2024-06-30,Premium,Abuja,1,1000,11000
C01212,2024-01-02,2024-07-30,Premium,Abuja,1,0,12000
C01212,2024-01-02,2024-08-29,Premium,Abuja,1,0,12000
C01212,2024-01-02,2024-09-28,Premium,Abuja,1,0,12000
C01212,2024-01-02,2024-10-28,Premium,Abuja,1,0,12000
C01212,2024-01-02,2024-11-27,Premium,Abuja,1,1000,11000
C01212,2024-01-02,2024-12-27,Premium,Abuja,1,500,11500
C01213,2024-06-30,2024-06-30,Basic,Port Harcourt,1,1000,4000
C01213,2024-06-30,2024-07-30,Basic,Port Harcourt,0,0,0
C01214,2024-09-26,2024-09-26,Basic,Kano,1,0,5000
C01214,2024-09-26,2024-10-26,Basic,Kano,1,1000,4000
C01214,2024-09-26,2024-11-25,Basic,Kano,1,500,4500
C01214,2024-09-26,2024-12-25,Basic,Kano,1,500,4500
C01215,2024-03-26,2024-03-26,Standard,Kano,0,500,0
C01216,2024-06-05,2024-06-05,Basic,Lagos,1,0,5000
C01216,2024-06-05,2024-07-05,Basic,Lagos,1,0,5000
C01216,2024-06-05,2024-08-04,Basic,Lagos,1,0,5000
C01216,2024-06-05,2024-09-03,Basic,Lagos,1,0,5000
C01216,2024-06-05,2024-10-03,Standard,Lagos,1,0,8000
C01216,2024-06-05,2024-11-02,Standard,Lagos,1,0,8000
C01216,2024-06-05,2024-12-02,Standard,Lagos,1,0,8000
C01217,2024-09-08,2024-09-08,Basic,Kano,1,1000,4000
C01217,2024-09-08,2024-10-08,Basic,Kano,1,500,4500
C01217,2024-09-08,2024-11-07,Basic,Kano,0,500,0
C01218,2024-02-18,2024-02-18,Premium,Kano,1,0,12000
C01218,2024-02-18,2024-03-19,Premium,Kano,1,500,11500
C01218,2024-02-18,2024-04-18,Premium,Kano,0,0,0
C01218,2024-02-18,2024-05-18,Premium,Kano,1,0,12000
C01218,2024-02-18,2024-06-17,Premium,Kano,1,0,12000
C01218,2024-02-18,2024-07-17,Premium,Kano,1,0,12000
C01218,2024-02-18,2024-08-16,Premium,Kano,0,0,0
C01218,2024-02-18,2024-09-15,Premium,Kano,1,1000,11000
C01218,2024-02-18,2024-10-15,Premium,Kano,1,0,12000
C01218,2024-02-18,2024-11-14,Premium,Kano,1,0,12000
C01218,2024-02-18,2024-12-14,Premium,Kano,1,1000,11000
C01219,2024-08-17,2024-08-17,Premium,Lagos,1,500,11500
C01219,2024-08-17,2024-09-16,Premium,Lagos,1,0,12000
C01219,2024-08-17,2024-10-16,Premium,Lagos,1,1000,11000
C01219,2024-08-17,2024-11-15,Premium,Lagos,1,1000,11000
C01219,2024-08-17,2024-12-15,Premium,Lagos,1,0,12000
C01220,2024-08-10,2024-08-10,Standard,Abuja,0,0,0
C01220,2024-08-10,2024-09-09,Standard,Abuja,1,0,8000
C01220,2024-08-10,2024-10-09,Standard,Abuja,1,1000,7000
C01220,2024-08-10,2024-11-08,Standard,Abuja,1,0,8000
C01220,2024-08-10,2024-12-08,Standard,Abuja,1,1000,7000
C01221,2024-02-29,2024-02-29,Basic,Kano,1,0,5000
C01221,2024-02-29,2024-03-30,Basic,Kano,1,0,5000
C01221,2024-02-29,2024-04-29,Basic,Kano,1,0,5000
C01221,2024-02-29,2024-05-29,Basic,Kano,1,1000,4000
C01221,2024-02-29,2024-06-28,Basic,Kano,1,500,4500
C01221,2024-02-29,2024-07-28,Basic,Kano,1,0,5000
C01221,2024-02-29,2024-08-27,Basic,Kano,0,0,0
C01221,2024-02-29,2024-09-26,Basic,Kano,1,0,5000
C01221,2024-02-29,2024-10-26,Basic,Kano,1,1000,4000
C01221,2024-02-29,2024-11-25,Basic,Kano,1,0,5000
C01221,2024-02-29,2024-12-25,Basic,Kano,1,0,5000
C01222,2024-02-23,2024-02-23,Basic,Kano,1,0,5000
C01222,2024-02-23,2024-03-24,Basic,Kano,1,0,5000
C01222,2024-02-23,2024-04-23,Basic,Kano,1,500,4500
C01222,2024-02-23,2024-05-23,Basic,Kano,1,0,5000
C01222,2024-02-23,2024-06-22,Standard,Kano,1,0,8000
C01222,2024-02-23,2024-07-22,Standard,Kano,1,0,8000
C01222,2024-02-23,2024-08-21,Standard,Kano,1,500,7500
C01222,2024-02-23,2024-09-20,Standard,Kano,1,0,8000
C01222,2024-02-23,2024-10-20,Standard,Kano,1,0,8000
C01222,2024-02-23,2024-11-19,Standard,Kano,1,500,7500
C01222,2024-02-23,2024-12-19,Standard,Kano,1,0,8000
C01223,2024-09-01,2024-09-01,Basic,Lagos,1,1000,4000
C01223,2024-09-01,2024-10-01,Basic,Lagos,1,0,5000
C01223,2024-09-01,2024-10-31,Basic,Lagos,1,500,4500
C01223,2024-09-01,2024-11-30,Basic,Lagos,1,0,5000
C01223,2024-09-01,2024-12-30,Basic,Lagos,0,2000,0
C01224,2024-09-17,2024-09-17,Basic,Abuja,1,500,4500
C01224,2024-09-17,2024-10-17,Basic,Abuja,1,0,5000
C01224,2024-09-17,2024-11-16,Basic,Abuja,1,0,5000
C01224,2024-09-17,2024-12-16,Basic,Abuja,1,0,5000
C01225,2024-01-21,2024-01-21,Basic,Lagos,1,2000,3000
C01225,2024-01-21,2024-02-20,Basic,Lagos,1,0,5000
C01225,2024-01-21,2024-03-21,Basic,Lagos,0,2000,0
C01226,2024-05-20,2024-05-20,Premium,Port Harcourt,1,0,12000
C01226,2024-05-20,2024-06-19,Premium,Port Harcourt,0,0,0
C01226,2024-05-20,2024-07-19,Premium,Port Harcourt,1,500,11500
C01226,2024-05-20,2024-08-18,Premium,Port Harcourt,1,0,12000
C01226,2024-05-20,2024-09-17,Premium,Port Harcourt,0,0,0
C01226,2024-05-20,2024-10-17,Premium,Port Harcourt,1,0,12000
C01226,2024-05-20,2024-11-16,Premium,Port Harcourt,1,0,12000
C01226,2024-05-20,2024-12-16,Premium,Port Harcourt,1,500,11500
C01227,2024-01-15,2024-01-15,Basic,Port Harcourt,1,0,5000
C01227,2024-01-15,2024-02-14,Basic,Port Harcourt,1,0,5000
C01227,2024-01-15,2024-03-15,Basic,Port Harcourt,1,0,5000
C01227,2024-01-15,2024-04-14,Basic,Port Harcourt,1,0,5000
C01227,2024-01-15,2024-05-14,Basic,Port Harcourt,1,0,5000
C01227,2024-01-15,2024-06-13,Basic,Port Harcourt,1,0,5000
C01227,2024-01-15,2024-07-13,Basic,Port Harcourt,1,0,5000
C01227,2024-01-15,2024-08-12,Basic,Port Harcourt,1,0,5000
C01227,2024-01-15,2024-09-11,Basic,Port Harcourt,1,0,5000
C01227,2024-01-15,2024-10-11,Basic,Port Harcourt,1,0,5000
C01227,2024-01-15,2024-11-10,Basic,Port Harcourt,1,500,4500
C01227,2024-01-15,2024-12-10,Basic,Port Harcourt,1,0,5000
C01228,2024-04-23,2024-04-23,Premium,Port Harcourt,0,0,0
C01228,2024-04-23,2024-05-23,Premium,Port Harcourt,1,0,12000
C01228,2024-04-23,2024-06-22,Premium,Port Harcourt,1,0,12000
C01228,2024-04-23,2024-07-22,Premium,Port Harcourt,1,0,12000
C01228,2024-04-23,2024-08-21,Premium,Port Harcourt,1,0,12000
C01228,2024-04-23,2024-09-20,Premium,Port Harcourt,1,1000,11000
C01228,2024-04-23,2024-10-20,Premium,Port Harcourt,1,0,12000
C01228,2024-04-23,2024-11-19,Premium,Port Harcourt,1,500,11500
C01228,2024-04-23,2024-12-19,Premium,Port Harcourt,1,0,12000
C01229,2024-10-05,2024-10-05,Basic,Abuja,1,500,4500
C01229,2024-10-05,2024-11-04,Basic,Abuja,1,500,4500
C01229,2024-10-05,2024-12-04,Basic,Abuja,1,0,5000
C01230,2024-09-14,2024-09-14,Basic,Lagos,1,0,5000
C01230,2024-09-14,2024-10-14,Basic,Lagos,1,0,5000
C01230,2024-09-14,2024-11-13,Basic,Lagos,1,500,4500
C01230,2024-09-14,2024-12-13,Basic,Lagos,1,0,5000
C01231,2024-04-14,2024-04-14,Standard,Abuja,1,1000,7000
C01231,2024-04-14,2024-05-14,Standard,Abuja,1,1000,7000
C01231,2024-04-14,2024-06-13,Standard,Abuja,1,0,8000
C01231,2024-04-14,2024-07-13,Standard,Abuja,1,0,8000
C01231,2024-04-14,2024-08-12,Standard,Abuja,1,0,8000
C01231,2024-04-14,2024-09-11,Standard,Abuja,1,500,7500
C01231,2024-04-14,2024-10-11,Standard,Abuja,1,500,7500
C01231,2024-04-14,2024-11-10,Standard,Abuja,0,0,0
C01232,2024-10-05,2024-10-05,Standard,Lagos,1,0,8000
C01232,2024-10-05,2024-11-04,Standard,Lagos,1,1000,7000
C01232,2024-10-05,2024-12-04,Standard,Lagos,1,0,8000
C01233,2024-08-13,2024-08-13,Standard,Kano,1,0,8000
C01233,2024-08-13,2024-09-12,Standard,Kano,1,0,8000
C01233,2024-08-13,2024-10-12,Standard,Kano,1,1000,7000
C01233,2024-08-13,2024-11-11,Standard,Kano,1,0,8000
C01233,2024-08-13,2024-12-11,Standard,Kano,1,0,8000
C01234,2024-02-05,2024-02-05,Premium,Lagos,1,2000,10000
C01234,2024-02-05,2024-03-06,Premium,Lagos,1,0,12000
C01234,2024-02-05,2024-04-05,Standard,Lagos,1,0,8000
C01234,2024-02-05,2024-05-05,Standard,Lagos,1,0,8000
C01234,2024-02-05,2024-06-04,Standard,Lagos,1,0,8000
C01234,2024-02-05,2024-07-04,Standard,Lagos,1,0,8000
C01234,2024-02-05,2024-08-03,Standard,Lagos,1,0,8000
C01234,2024-02-05,2024-09-02,Standard,Lagos,1,0,8000
C01234,2024-02-05,2024-10-02,Standard,Lagos,0,0,0
C01234,2024-02-05,2024-11-01,Standard,Lagos,1,500,7500
C01234,2024-02-05,2024-12-01,Standard,Lagos,1,0,8000
C01234,2024-02-05,2024-12-31,Standard,Lagos,1,1000,7000
C01235,2024-04-06,2024-04-06,Premium,Kano,0,0,0
C01236,2024-02-29,2024-02-29,Basic,Lagos,1,0,5000
C01236,2024-02-29,2024-03-30,Basic,Lagos,0,0,0
C01237,2024-05-14,2024-05-14,Basic,Lagos,1,500,4500
C01237,2024-05-14,2024-06-13,Basic,Lagos,1,0,5000
C01237,2024-05-14,2024-07-13,Basic,Lagos,1,1000,4000
C01237,2024-05-14,2024-08-12,Basic,Lagos,1,0,5000
C01237,2024-05-14,2024-09-11,Basic,Lagos,1,0,5000
C01237,2024-05-14,2024-10-11,Standard,Lagos,1,0,8000
C01237,2024-05-14,2024-11-10,Standard,Lagos,1,1000,7000
C01237,2024-05-14,2024-12-10,Standard,Lagos,0,0,0
C01238,2024-06-15,2024-06-15,Basic,Abuja,1,500,4500
C01238,2024-06-15,2024-07-15,Basic,Abuja,0,0,0
C01238,2024-06-15,2024-08-14,Basic,Abuja,1,500,4500
C01238,2024-06-15,2024-09-13,Basic,Abuja,1,0,5000
C01238,2024-06-15,2024-10-13,Basic,Abuja,1,1000,4000
C01238,2024-06-15,2024-11-12,Basic,Abuja,1,500,4500
C01238,2024-06-15,2024-12-12,Basic,Abuja,1,0,5000
C01239,2024-07-18,2024-07-18,Basic,Abuja,1,0,5000
C01239,2024-07-18,2024-08-17,Basic,Abuja,1,0,5000
C01239,2024-07-18,2024-09-16,Basic,Abuja,1,500,4500
C01239,2024-07-18,2024-10-16,Basic,Abuja,1,0,5000
C01239,2024-07-18,2024-11-15,Basic,Abuja,1,500,4500
C01239,2024-07-18,2024-12-15,Basic,Abuja,1,2000,3000
C01240,2024-03-13,2024-03-13,Premium,Lagos,1,0,12000
C01240,2024-03-13,2024-04-12,Premium,Lagos,1,0,12000
C01240,2024-03-13,2024-05-12,Premium,Lagos,1,500,11500
C01240,2024-03-13,2024-06-11,Premium,Lagos,1,500,11500
C01240,2024-03-13,2024-07-11,Premium,Lagos,1,0,12000
C01240,2024-03-13,2024-08-10,Premium,Lagos,1,500,11500
C01240,2024-03-13,2024-09-09,Premium,Lagos,0,0,0
C01241,2024-02-07,2024-02-07,Standard,Kano,1,0,8000
C01241,2024-02-07,2024-03-08,Standard,Kano,1,0,8000
C01241,2024-02-07,2024-04-07,Standard,Kano,1,0,8000
C01241,2024-02-07,2024-05-07,Standard,Kano,1,500,7500
C01241,2024-02-07,2024-06-06,Standard,Kano,1,0,8000
C01241,2024-02-07,2024-07-06,Standard,Kano,1,0,8000
C01241,2024-02-07,2024-08-05,Standard,Kano,1,0,8000
C01241,2024-02-07,2024-09-04,Standard,Kano,1,2000,6000
C01241,2024-02-07,2024-10-04,Standard,Kano,1,0,8000
C01241,2024-02-07,2024-11-03,Standard,Kano,1,0,8000
C01241,2024-02-07,2024-12-03,Standard,Kano,1,0,8000
C01242,2024-02-13,2024-02-13,Basic,Kano,1,0,5000
C01242,2024-02-13,2024-03-14,Basic,Kano,0,0,0
C01243,2024-05-10,2024-05-10,Basic,Lagos,1,1000,4000
C01243,2024-05-10,2024-06-09,Basic,Lagos,1,0,5000
C01243,2024-05-10,2024-07-09,Basic,Lagos,1,0,5000
C01243,2024-05-10,2024-08-08,Basic,Lagos,1,1000,4000
C01243,2024-05-10,2024-09-07,Basic,Lagos,1,1000,4000
C01243,2024-05-10,2024-10-07,Basic,Lagos,1,1000,4000
C01243,2024-05-10,2024-11-06,Basic,Lagos,1,0,5000
C01243,2024-05-10,2024-12-06,Basic,Lagos,1,0,5000
C01244,2024-02-12,2024-02-12,Basic,Kano,1,500,4500
C01244,2024-02-12,2024-03-13,Basic,Kano,1,500,4500
C01244,2024-02-12,2024-04-12,Basic,Kano,1,1000,4000
C01244,2024-02-12,2024-05-12,Basic,Kano,1,1000,4000
C01244,2024-02-12,2024-06-11,Basic,Kano,1,0,5000
C01244,2024-02-12,2024-07-11,Basic,Kano,1,1000,4000
C01244,2024-02-12,2024-08-10,Basic,Kano,1,500,4500
C01244,2024-02-12,2024-09-09,Basic,Kano,1,0,5000
C01244,2024-02-12,2024-10-09,Basic,Kano,1,0,5000
C01244,2024-02-12,2024-11-08,Basic,Kano,1,0,5000
C01244,2024-02-12,2024-12-08,Basic,Kano,1,500,4500
C01245,2024-05-03,2024-05-03,Basic,Kano,1,0,5000
C01245,2024-05-03,2024-06-02,Basic,Kano,1,0,5000
C01245,2024-05-03,2024-07-02,Basic,Kano,1,0,5000
C01245,2024-05-03,2024-08-01,Basic,Kano,1,2000,3000
C01245,2024-05-03,2024-08-31,Basic,Kano,1,500,4500
C01245,2024-05-03,2024-09-30,Basic,Kano,1,1000,4000
C01245,2024-05-03,2024-10-30,Basic,Kano,1,500,4500
C01245,2024-05-03,2024-11-29,Basic,Kano,1,500,4500
C01245,2024-05-03,2024-12-29,Basic,Kano,1,0,5000
C01246,2024-05-31,2024-05-31,Standard,Port Harcourt,1,500,7500
C01246,2024-05-31,2024-06-30,Standard,Port Harcourt,1,0,8000
C01246,2024-05-31,2024-07-30,Standard,Port Harcourt,1,500,7500
C01246,2024-05-31,2024-08-29,Standard,Port Harcourt,1,1000,7000
C01246,2024-05-31,2024-09-28,Standard,Port Harcourt,1,2000,6000
C01246,2024-05-31,2024-10-28,Standard,Port Harcourt,1,0,8000
C01246,2024-05-31,2024-11-27,Standard,Port Harcourt,1,0,8000
C01246,2024-05-31,2024-12-27,Standard,Port Harcourt,1,0,8000
C01247,2024-01-02,2024-01-02,Basic,Abuja,1,0,5000
C01247,2024-01-02,2024-02-01,Basic,Abuja,1,0,5000
C01247,2024-01-02,2024-03-02,Standard,Abuja,1,0,8000
C01247,2024-01-02,2024-04-01,Standard,Abuja,1,500,7500
C01247,2024-01-02,2024-05-01,Standard,Abuja,1,0,8000
C01247,2024-01-02,2024-05-31,Standard,Abuja,1,0,8000
C01247,2024-01-02,2024-06-30,Standard,Abuja,1,500,7500
C01247,2024-01-02,2024-07-30,Standard,Abuja,1,0,8000
C01247,2024-01-02,2024-08-29,Standard,Abuja,1,1000,7000
C01247,2024-01-02,2024-09-28,Standard,Abuja,1,500,7500
C01247,2024-01-02,2024-10-28,Standard,Abuja,0,1000,0
C01247,2024-01-02,2024-11-27,Standard,Abuja,1,500,7500
C01247,2024-01-02,2024-12-27,Standard,Abuja,1,500,7500
C01248,2024-08-07,2024-08-07,Standard,Lagos,1,500,7500
C01248,2024-08-07,2024-09-06,Standard,Lagos,0,1000,0
C01249,2024-04-07,2024-04-07,Premium,Kano,1,0,12000
C01249,2024-04-07,2024-05-07,Premium,Kano,1,0,12000
C01249,2024-04-07,2024-06-06,Premium,Kano,1,0,12000
C01249,2024-04-07,2024-07-06,Premium,Kano,1,0,12000
C01249,2024-04-07,2024-08-05,Premium,Kano,1,0,12000
C01249,2024-04-07,2024-09-04,Premium,Kano,1,0,12000
C01249,2024-04-07,2024-10-04,Premium,Kano,1,0,12000
C01249,2024-04-07,2024-11-03,Premium,Kano,1,0,12000
C01249,2024-04-07,2024-12-03,Premium,Kano,1,0,12000
C01250,2024-07-01,2024-07-01,Basic,Kano,1,0,5000
C01250,2024-07-01,2024-07-31,Basic,Kano,1,2000,3000
C01250,2024-07-01,2024-08-30,Basic,Kano,1,1000,4000
C01250,2024-07-01,2024-09-29,Basic,Kano,1,1000,4000
C01250,2024-07-01,2024-10-29,Basic,Kano,1,0,5000
C01250,2024-07-01,2024-11-28,Basic,Kano,1,2000,3000
C01250,2024-07-01,2024-12-28,Basic,Kano,1,500,4500
C01251,2024-09-29,2024-09-29,Standard,Kano,1,0,8000
C01251,2024-09-29,2024-10-29,Standard,Kano,1,2000,6000
C01251,2024-09-29,2024-11-28,Standard,Kano,1,500,7500
C01251,2024-09-29,2024-12-28,Standard,Kano,1,500,7500
C01252,2024-06-25,2024-06-25,Standard,Lagos,0,0,0
C01253,2024-03-18,2024-03-18,Premium,Port Harcourt,1,0,12000
C01253,2024-03-18,2024-04-17,Premium,Port Harcourt,1,0,12000
C01253,2024-03-18,2024-05-17,Premium,Port Harcourt,1,0,12000
C01253,2024-03-18,2024-06-16,Premium,Port Harcourt,1,2000,10000
C01253,2024-03-18,2024-07-16,Premium,Port Harcourt,1,0,12000
C01253,2024-03-18,2024-08-15,Premium,Port Harcourt,0,1000,0
C01253,2024-03-18,2024-09-14,Premium,Port Harcourt,1,0,12000
C01253,2024-03-18,2024-10-14,Premium,Port Harcourt,1,500,11500
C01253,2024-03-18,2024-11-13,Premium,Port Harcourt,1,500,11500
C01253,2024-03-18,2024-12-13,Premium,Port Harcourt,1,0,12000
C01254,2024-06-21,2024-06-21,Standard,Kano,1,0,8000
C01254,2024-06-21,2024-07-21,Standard,Kano,1,500,7500
C01254,2024-06-21,2024-08-20,Standard,Kano,1,500,7500
C01254,2024-06-21,2024-09-19,Standard,Kano,1,500,7500
C01254,2024-06-21,2024-10-19,Standard,Kano,1,0,8000
C01254,2024-06-21,2024-11-18,Standard,Kano,1,0,8000
C01254,2024-06-21,2024-12-18,Standard,Kano,0,0,0
C01255,2024-06-29,2024-06-29,Basic,Abuja,1,0,5000
C01255,2024-06-29,2024-07-29,Basic,Abuja,1,0,5000
C01255,2024-06-29,2024-08-28,Basic,Abuja,1,0,5000
C01255,2024-06-29,2024-09-27,Basic,Abuja,1,0,5000
C01255,2024-06-29,2024-10-27,Basic,Abuja,1,2000,3000
C01255,2024-06-29,2024-11-26,Basic,Abuja,1,0,5000
C01255,2024-06-29,2024-12-26,Basic,Abuja,1,500,4500
C01256,2024-07-22,2024-07-22,Basic,Lagos,1,0,5000
C01256,2024-07-22,2024-08-21,Basic,Lagos,1,0,5000
C01256,2024-07-22,2024-09-20,Basic,Lagos,1,0,5000
C01256,2024-07-22,2024-10-20,Basic,Lagos,1,0,5000
C01256,2024-07-22,2024-11-19,Basic,Lagos,1,0,5000
C01256,2024-07-22,2024-12-19,Basic,Lagos,1,0,5000
C01257,2024-10-05,2024-10-05,Basic,Kano,1,1000,4000
C01257,2024-10-05,2024-11-04,Basic,Kano,1,1000,4000
C01257,2024-10-05,2024-12-04,Basic,Kano,1,0,5000
C01258,2024-06-01,2024-06-01,Basic,Port Harcourt,1,0,5000
C01258,2024-06-01,2024-07-01,Basic,Port Harcourt,1,1000,4000
C01258,2024-06-01,2024-07-31,Basic,Port Harcourt,1,0,5000
C01258,2024-06-01,2024-08-30,Basic,Port Harcourt,1,0,5000
C01258,2024-06-01,2024-09-29,Basic,Port Harcourt,1,0,5000
C01258,2024-06-01,2024-10-29,Basic,Port Harcourt,1,0,5000
C01258,2024-06-01,2024-11-28,Basic,Port Harcourt,1,500,4500
C01258,2024-06-01,2024-12-28,Basic,Port Harcourt,1,0,5000
C01259,2024-07-28,2024-07-28,Standard,Lagos,1,1000,7000
C01259,2024-07-28,2024-08-27,Standard,Lagos,1,500,7500
C01259,2024-07-28,2024-09-26,Standard,Lagos,1,0,8000
C01259,2024-07-28,2024-10-26,Standard,Lagos,1,1000,7000
C01259,2024-07-28,2024-11-25,Standard,Lagos,1,0,8000
C01259,2024-07-28,2024-12-25,Standard,Lagos,1,0,8000
C01260,2024-02-25,2024-02-25,Basic,Lagos,1,0,5000
C01260,2024-02-25,2024-03-26,Basic,Lagos,1,0,5000
C01260,2024-02-25,2024-04-25,Basic,Lagos,1,0,5000
C01260,2024-02-25,2024-05-25,Basic,Lagos,0,500,0
C01260,2024-02-25,2024-06-24,Basic,Lagos,1,0,5000
C01260,2024-02-25,2024-07-24,Basic,Lagos,1,0,5000
C01260,2024-02-25,2024-08-23,Basic,Lagos,1,0,5000
C01260,2024-02-25,2024-09-22,Basic,Lagos,1,0,5000
C01260,2024-02-25,2024-10-22,Basic,Lagos,1,0,5000
C01260,2024-02-25,2024-11-21,Basic,Lagos,1,0,5000
C01260,2024-02-25,2024-12-21,Basic,Lagos,1,0,5000
C01261,2024-09-01,2024-09-01,Premium,Abuja,1,0,12000
C01261,2024-09-01,2024-10-01,Premium,Abuja,1,1000,11000
C01261,2024-09-01,2024-10-31,Premium,Abuja,0,0,0
C01261,2024-09-01,2024-11-30,Premium,Abuja,1,2000,10000
C01261,2024-09-01,2024-12-30,Basic,Abuja,1,500,4500
C01262,2024-02-18,2024-02-18,Standard,Lagos,1,0,8000
C01262,2024-02-18,2024-03-19,Standard,Lagos,1,0,8000
C01262,2024-02-18,2024-04-18,Standard,Lagos,1,0,8000
C01262,2024-02-18,2024-05-18,Standard,Lagos,1,0,8000
C01262,2024-02-18,2024-06-17,Standard,Lagos,1,0,8000
C01262,2024-02-18,2024-07-17,Standard,Lagos,1,0,8000
C01262,2024-02-18,2024-08-16,Standard,Lagos,1,0,8000
C01262,2024-02-18,2024-09-15,Standard,Lagos,1,0,8000
C01262,2024-02-18,2024-10-15,Standard,Lagos,1,0,8000
C01262,2024-02-18,2024-11-14,Standard,Lagos,1,500,7500
C01262,2024-02-18,2024-12-14,Standard,Lagos,1,2000,6000
